type,name,glon,glat,distance (parsecs),x (parsecs),y (parsecs),z (parsecs),radius (parsecs),log10 age (years),Arm (masers),Source
open cluster,UPK_82,63.213,-0.537,534.4,240.830146247021,477.031566163739,-5.00854689593538,4.86884934187877,7.9,,2020A&A...633A..99C
open cluster,UPK_84,64.099,-13.112,899.5,382.673377393812,788.049711944603,-204.056334716768,4.44292009457016,8.75,,2020A&A...633A..99C
open cluster,UPK_88,64.726,-11.785,291.4,121.790014008851,257.951664395049,-59.515471295689,5.4730604635889,7.8,,2020A&A...633A..99C
open cluster,UPK_90,65.633,-0.614,793.9,327.528331601106,723.139007396828,-8.50752488842371,2.43869340232823,7.65,,2020A&A...633A..99C
open cluster,UPK_93,67.201,-0.197,699.7,271.131795288997,645.028566685661,-2.40577280877248,5.14137348389284,8.6,,2020A&A...633A..99C
open cluster,UPK_94,67.358,-4.76,946.1,362.965789704137,870.170856348128,-78.5094024102694,4.14467908715791,7.9,,2020A&A...633A..99C
open cluster,Liu_Pang_5,292.316,-12.736,1865.67164179105,690.992721880925,-1683.47512668945,-411.30430475359,19.2820159910221,9.4996870826184,,2019ApJS..245...32L
open cluster,Liu_Pang_58,264.972,-2.881,1805.05415162455,-157.999623931424,-1795.83561356452,-90.7251794591519,25.5819303229985,7.36172783601759,,2019ApJS..245...32L
open cluster,Liu_Pang_145,343.191,-2.218,1824.81751824818,1745.54179174108,-527.309334996717,-70.6236038169957,7.00830268732613,8.98989456371877,,2019ApJS..245...32L
open cluster,Liu_Pang_198,234.945,-1.276,2941.17647058824,-1688.88257017052,-2407.05317763682,-65.4957658522005,19.5366662939013,8.72997428569956,,2019ApJS..245...32L
open cluster,Liu_Pang_273,333.632,-0.346,2551.02040816327,2285.57044633467,-1132.97640767184,-15.4051084396078,4.86957008400015,9.17026171539496,,2019ApJS..245...32L
open cluster,Liu_Pang_282,355.798,-1.447,2739.72602739726,2731.49010663337,-200.683956199665,-69.1841910125108,4.94944569799901,8.84010609445676,,2019ApJS..245...32L
open cluster,Liu_Pang_321,57.818,-1.706,2207.5055187638,1175.21927091394,1867.51739820071,-65.7194648698349,6.23038598605125,8.82994669594164,,2019ApJS..245...32L
open cluster,Liu_Pang_386,250.132,0.927,3508.77192982456,-1192.31530143655,-3299.491206915,56.7666537291774,21.5601668073459,8.76042248342321,,2019ApJS..245...32L
open cluster,Liu_Pang_403,286.748,0.721,2518.89168765743,725.793518998286,-2411.85290530003,31.6964528864462,8.17976929474435,6.77815125038364,,2019ApJS..245...32L
open cluster,Liu_Pang_589,237.71,5.499,2994.0119760479,-1592.05489754674,-2519.35523748269,286.911316061687,12.1714305920909,8.88024177589548,,2019ApJS..245...32L
open cluster,Liu_Pang_597,40.375,4.63,2155.1724137931,1636.49788368856,1391.53806618944,173.967296361677,7.03763983610297,9.25042000230889,,2019ApJS..245...32L
open cluster,Liu_Pang_658,212.509,-8.331,1428.57142857143,-1192.01153260788,-759.658358291096,-206.987949743228,13.9109374217984,8.74036268949424,,2019ApJS..245...32L
open cluster,Liu_Pang_699,273.721,-3.375,3424.65753424658,221.868152584436,-3411.51084031515,-201.612341271195,30.1775048018263,8.82994669594164,,2019ApJS..245...32L
open cluster,Liu_Pang_826,289.767,-1.608,2816.9014084507,952.289510898387,-2649.87358482075,-79.0456629658917,10.7942344241419,9.07918124604763,,2019ApJS..245...32L
open cluster,Liu_Pang_861,331.279,-1.822,3367.00336700337,2951.26841835679,-1617.17846773731,-107.052322294271,6.01387375213892,9.17897694729317,,2019ApJS..245...32L
open cluster,Liu_Pang_866,349.113,-2.403,2415.45893719807,2369.89868379343,-455.812925083258,-101.275284108272,4.95419578051453,9.39967372148104,,2019ApJS..245...32L
open cluster,Liu_Pang_876,84.438,-3.235,1988.07157057654,192.382445210891,1975.55841244674,-112.189676531603,9.04034403733272,8.43933269383026,,2019ApJS..245...32L
open cluster,Liu_Pang_888,116.107,-1.263,2652.5198938992,-1166.95483345596,2381.31474573299,-58.4661094947278,27.664569871276,8.88986172125819,,2019ApJS..245...32L
open cluster,Liu_Pang_905,127.464,-2.742,3533.56890459364,-2146.8777929766,2801.50852484188,-169.041210281056,26.8357118983299,9.14921911265538,,2019ApJS..245...32L
open cluster,Liu_Pang_909,129.826,-1.733,3521.12676056338,-2254.10327096252,2702.96372513118,-106.485719308096,26.111607885929,8.72015930340596,,2019ApJS..245...32L
open cluster,Liu_Pang_925,201.312,-1.546,3636.36363636364,-3386.45820946778,-1321.14202224041,-98.1073313599469,55.7827707970015,9.34044411484012,,2019ApJS..245...32L
open cluster,Liu_Pang_930,214.528,-0.848,2392.34449760765,-1970.71545648734,-1355.85367042763,-35.4063438306798,6.7024392984773,9.46982201597816,,2019ApJS..245...32L
open cluster,Liu_Pang_947,244.336,0.195,2702.7027027027,-1170.51439827657,-2436.06513319766,9.19833911108247,6.51932876520158,9.39967372148104,,2019ApJS..245...32L
open cluster,Liu_Pang_1180,325.18,-1.67,2570.6940874036,2109.51477939838,-1467.24328878539,-74.9174080296776,8.31343142695645,8.82020145948564,,2019ApJS..245...32L
open cluster,Liu_Pang_1182,326.706,-1.139,1980.19801980198,1654.8508801495,-1086.78579621596,-39.3623581531209,7.09157515115458,7.57978359661681,,2019ApJS..245...32L
open cluster,Liu_Pang_1218,12.847,-0.613,2570.6940874036,2506.19920125324,571.556856345368,-27.5029928196312,3.79208261156993,8.71011736511182,,2019ApJS..245...32L
open cluster,Liu_Pang_1235,27.797,-1.492,2004.00801603206,1772.15528332687,934.232905597403,-52.1790973135473,6.28915776105327,8.59988307207369,,2019ApJS..245...32L
open cluster,Liu_Pang_1328,123.735,0.129,2747.25274725275,-1525.68991255127,2284.65089002408,6.18536492555027,29.9955840584963,8.74036268949424,,2019ApJS..245...32L
open cluster,Liu_Pang_1332,129.832,-1.693,2849.00284900285,-1824.09994379583,2186.8680393995,-84.171295127073,28.0021424326864,8.28103336724773,,2019ApJS..245...32L
open cluster,Liu_Pang_1334,131.257,-0.401,3021.14803625378,-1992.21001286612,2271.12035052722,-21.1441485320026,25.3396569110447,8.48995847942484,,2019ApJS..245...32L
open cluster,Liu_Pang_1370,185.42,2.018,3401.36054421769,-3384.053198887,-321.079061407443,119.773683207953,23.0068957789978,8.76042248342321,,2019ApJS..245...32L
open cluster,Liu_Pang_1372,181.882,3.079,3367.00336700337,-3360.32924408472,-110.416772605145,180.851267865371,25.7554518632132,8.74973631556906,,2019ApJS..245...32L
open cluster,Liu_Pang_1375,182.827,3.068,3460.20761245675,-3451.04314436254,-170.414361774388,185.194174727485,16.9816914117872,8.74973631556906,,2019ApJS..245...32L
open cluster,Liu_Pang_1377,182.346,3.102,3623.1884057971,-3614.84733080863,-148.09422817889,196.064016148622,23.83891671665,8.98989456371877,,2019ApJS..245...32L
open cluster,Liu_Pang_1399,219.765,1.561,3311.25827814569,-2544.3348925769,-2117.22809578835,90.2027128666784,17.9667676805933,8.82020145948564,,2019ApJS..245...32L
open cluster,Liu_Pang_1428,245.16,0.516,3236.24595469256,-1359.4456075893,-2936.7237005699,29.1449100379311,22.2078786081996,8.84010609445676,,2019ApJS..245...32L
open cluster,Liu_Pang_1429,245.545,0.244,3521.12676056338,-1457.65732052033,-3205.20575763164,14.9950369815154,20.9578917358288,8.69983772586725,,2019ApJS..245...32L
open cluster,Liu_Pang_1437,252.06,0.901,3623.1884057971,-1115.87969856431,-3446.60132717626,56.9737987274565,25.54173980443,8.72015930340596,,2019ApJS..245...32L
open cluster,Liu_Pang_1540,291.586,1.554,2724.79564032698,1002.07641799613,-2532.76406589182,73.8939819478015,7.19884991013847,9.00860017176192,,2019ApJS..245...32L
open cluster,Liu_Pang_1624,359.857,-0.26,1937.98449612403,1937.95850663131,-4.83680725223107,-8.79426449840167,7.64931776254095,8.79028516403324,,2019ApJS..245...32L
open cluster,Liu_Pang_1800,105.249,0.094,1353.1799729364,-355.905306817222,1305.53533968357,2.22003891867047,10.8562115641144,8.68033551341456,,2019ApJS..245...32L
open cluster,Liu_Pang_1831,116.895,1.25,3584.229390681,-1620.96499958734,3195.78772591008,78.1895520952012,22.2198802518971,8.67024585307412,,2019ApJS..245...32L
open cluster,Liu_Pang_1888,123.676,0.388,2590.67357512953,-1436.48491341005,2155.87404290457,17.5435900000786,24.8078528574151,8.72997428569956,,2019ApJS..245...32L
open cluster,Liu_Pang_1937,135.837,1.838,2732.24043715847,-1958.99341936996,1902.5780036677,87.6329234301723,25.2455464366924,8.76042248342321,,2019ApJS..245...32L
open cluster,Liu_Pang_1970,183.44,3.489,3597.12230215827,-3583.98568769177,-215.439014100451,218.909749231028,19.8462428781562,9.14921911265538,,2019ApJS..245...32L
open cluster,Liu_Pang_1973,189.698,3.914,2724.79564032698,-2679.59212737229,-457.934802617876,185.992013324933,8.13107947728877,8.85003325768977,,2019ApJS..245...32L
open cluster,Liu_Pang_1994,301.932,4.768,1886.79245283019,994.494478353407,-1595.73494816069,156.832610767509,7.50495100919755,8.92012332629072,,2019ApJS..245...32L
open cluster,Liu_Pang_2000,97.054,5.843,1367.98905608755,-167.122736618579,1350.58107154401,139.265278039604,9.9841434747859,8.55022835305509,,2019ApJS..245...32L
open cluster,Liu_Pang_2059,284.793,-3.737,2044.98977505112,521.032193409667,-1973.00368688248,-133.28572707719,10.2286932115151,8.74973631556906,,2019ApJS..245...32L
open cluster,Liu_Pang_2068,28.886,-3.305,1872.65917602996,1636.94065690492,903.117992363773,-107.96095224545,5.22907395257873,8.76042248342321,,2019ApJS..245...32L
open cluster,Liu_Pang_2094,294.863,-0.177,1748.25174825175,735.048908915916,-1586.20872166551,-5.40074801122843,5.28108448401727,8.43933269383026,,2019ApJS..245...32L
open cluster,Liu_Pang_2100,319.243,-2.089,2070.3933747412,1567.25012901362,-1350.76278011507,-75.4696702977927,6.47276279572438,8.72015930340596,,2019ApJS..245...32L
open cluster,Liu_Pang_2117,28.734,-1.574,1567.39811912226,1373.87176169159,753.232803768964,-43.0533341425858,8.15259156322151,9.14921911265538,,2019ApJS..245...32L
open cluster,Liu_Pang_2118,28.705,-1.549,1422.47510668563,1247.20303701596,682.965186708703,-38.4521435346251,8.221025531534,8.9698816437465,,2019ApJS..245...32L
open cluster,Liu_Pang_2123,59.388,-2.479,1607.71704180064,817.918197265593,1382.36328306373,-69.5389294948432,4.33385072610832,8.55990662503611,,2019ApJS..245...32L
open cluster,Liu_Pang_2134,136.009,-2.08,2066.11570247934,-1485.48529028941,1434.0655970211,-74.9894112925121,51.0234829031276,8.14921911265538,,2019ApJS..245...32L
open cluster,Liu_Pang_2139,157.327,-1.408,1089.32461873638,-1004.83795524845,419.776555342619,-26.7666258979421,7.6654157763535,8.51982799377572,,2019ApJS..245...32L
open cluster,Liu_Pang_2143,184.003,2.323,1821.49362477231,-1815.55665934645,-127.051616596999,73.830403689886,7.26383245476811,8.98000337158375,,2019ApJS..245...32L
open cluster,Liu_Pang_2149,267.524,2.424,1901.14068441065,-82.0575040150314,-1897.6662398747,80.4071513985309,13.8643259021733,8.9698816437465,,2019ApJS..245...32L
open cluster,Liu_Pang_2178,74.341,1.158,1960.78431372549,529.130125501017,1887.62447863676,39.6265427527653,12.1447202789991,7.11394335230684,,2019ApJS..245...32L
open cluster,Liu_Pang_2179,76.759,0.919,1724.13793103448,394.858667890833,1678.0862716479,27.6532553271757,10.4086226976173,6.90308998699194,,2019ApJS..245...32L
open cluster,Liu_Pang_2198,210.902,6.256,1193.31742243437,-1017.8248822715,-609.203881327273,130.03695893933,12.6583985766918,9.20139712432045,,2019ApJS..245...32L
open cluster,Liu_Pang_2210,330.827,-4.307,1396.64804469274,1216.04199432191,-678.871060853964,-104.889043873286,4.93578963321418,7.79934054945358,,2019ApJS..245...32L
open cluster,Liu_Pang_2219,264.875,-2.02,1449.27536231884,-129.381714320149,-1442.5844222608,-51.0845619972926,13.4869913268242,7.30102999566398,,2019ApJS..245...32L
open cluster,Liu_Pang_2220,259.863,-1.306,1335.11348464619,-234.922207464805,-1313.93058872184,-30.4299415880157,9.15158030652764,9.06069784035361,,2019ApJS..245...32L
open cluster,Liu_Pang_2230,157.438,0.516,869.565217391304,-802.980381948643,333.623810914342,7.83111061019193,7.526910697263,8.55022835305509,,2019ApJS..245...32L
open cluster,Liu_Pang_2236,276.753,0.673,1011.12234580384,118.889062107879,-1004.03821608014,11.8764365691371,7.77131791678549,9.35024801833416,,2019ApJS..245...32L
open cluster,Liu_Pang_2238,289.458,3.387,1189.06064209275,395.402984694787,-1119.19019376168,70.2495584054283,6.1334517796439,9.41995574848976,,2019ApJS..245...32L
open cluster,Liu_Pang_2253,83.61,3.982,1392.75766016713,154.633438162913,1380.76361077542,96.7173764871285,5.2512314979661,7.41497334797082,,2019ApJS..245...32L
open cluster,Liu_Pang_2275,105.847,-9.925,548.245614035088,-147.468622897416,519.516072427774,-94.4950213432956,8.62031764870106,7.50514997831991,,2019ApJS..245...32L
open cluster,Liu_Pang_2309,310.437,-1.741,970.873786407767,629.429253280953,-738.609960907364,-29.4966082178787,5.67238090580374,9.06069784035361,,2019ApJS..245...32L
open cluster,Liu_Pang_2383,224.148,-13.728,372.995151063036,-259.994470728491,-252.374871821607,-88.5165633097941,6.0377351602507,7.51851393987789,,2019ApJS..245...32L
open cluster,Liu_Pang_2385,248.869,-13.345,277.161862527716,-97.2192989319028,-251.544393634888,-63.9728378757602,16.3597673027168,6.77815125038364,,2019ApJS..245...32L
open cluster,Liu_Pang_2417,63.261,-0.525,537.923614846692,242.016194325407,480.380768666753,-4.92891358398371,8.46490286121402,7.77815125038364,,2019ApJS..245...32L
open cluster,Liu_Pang_2439,218.511,-2.038,279.955207166853,-218.923200902539,-174.208011009407,-9.95585388445351,11.8181723038589,6.90308998699194,,2019ApJS..245...32L
open cluster,Liu_Pang_2442,343.644,4.478,175.808720112518,168.178874542119,-49.3574267143737,13.7264945810275,10.8223214530956,6.77815125038364,,2019ApJS..245...32L
open cluster,UBC 91,0.6125772211,-0.6707254708,2367.98484489699,2367.68726437565,25.3150679412703,-27.7198685121877,3.79388706319037,unknown,,2020A&A...635A..45C
open cluster,UBC 92,3.5300484945,-1.4877204557,2664.53503863576,2658.58299052327,164.005443420302,-69.1785309651973,4.08454865288878,unknown,,2020A&A...635A..45C
open cluster,UBC 93,4.0326902373,0.1657842852,2953.33727111636,2946.01273605497,207.694419390611,8.54541520177752,3.35086408813265,unknown,,2020A&A...635A..45C
open cluster,UBC 94,5.1672216476,-0.2854173443,1336.71968988103,1331.27085759469,120.387264088341,-6.65880470226357,3.01409012441738,unknown,,2020A&A...635A..45C
open cluster,UBC 95,6.6626457764,2.0570985359,2027.98620969377,2012.99210328733,235.14183651998,72.7954361822972,3.89104814839359,unknown,,2020A&A...635A..45C
open cluster,UBC 96,14.3055446834,0.3941884419,1619.17098445596,1568.9263140618,400.076001181106,11.1396242074236,3.8345526009841,unknown,,2020A&A...635A..45C
open cluster,UBC 97,15.2990159083,-0.1822458424,1363.51240796291,1315.18553458771,359.769768560421,-4.33703931604311,2.96717430541261,unknown,,2020A&A...635A..45C
open cluster,UBC 100,22.2972452518,-3.6474924149,1433.6917562724,1323.80467779354,542.857513896944,-91.208259828826,3.05666785758981,unknown,,2020A&A...635A..45C
open cluster,UBC 101,25.0478946674,-0.2839131284,2407.31824747232,2180.89329095107,1019.18757020455,-11.9287400136605,4.66613184397491,unknown,,2020A&A...635A..45C
open cluster,UBC 102,25.772329174,-1.1484247807,1939.48797517455,1746.21406251841,843.112693555962,-38.8720937750492,4.12148688320555,unknown,,2020A&A...635A..45C
open cluster,UBC 103,26.040959563,-1.036725403,3542.33085370174,3182.19396315036,1554.87672254105,-64.0923995233267,5.70156095649608,unknown,,2020A&A...635A..45C
open cluster,UBC 104,26.3705063988,-0.9315195651,3454.23143350604,3094.37690813926,1534.07717232214,-56.1567089123859,5.11958745162956,unknown,,2020A&A...635A..45C
open cluster,UBC 105,26.9433407338,-0.2318287035,2135.38330130258,1903.58261420105,967.55383462964,-8.6401091957573,4.40571533792866,unknown,,2020A&A...635A..45C
open cluster,UBC 106,27.0231193821,-0.3526830982,2497.5024975025,2224.79117302505,1134.7187427617,-15.3732327871762,7.77901374749132,unknown,,2020A&A...635A..45C
open cluster,UBC 107,27.2467723225,0.5574465418,3125,2778.12767564244,1430.63176402763,30.4035127040681,8.2605239401143,unknown,,2020A&A...635A..45C
open cluster,UBC 108,27.7461602495,-1.2754627603,1609.78750804894,1424.33928094202,749.259275216691,-35.8325597429105,4.07266713592638,unknown,,2020A&A...635A..45C
open cluster,UBC 110,27.9411800402,-1.1597754765,4103.40582683627,3624.32543455816,1922.31797082685,-83.055061042873,9.37088210166387,unknown,,2020A&A...635A..45C
open cluster,UBC 113,32.5930623057,-2.7394754722,2571.35510413988,2163.93619036791,1383.52577054247,-122.897021310938,4.59415258545819,unknown,,2020A&A...635A..45C
open cluster,UBC 114,34.2032522601,-3.3721442949,1513.5462388376,1249.6090033634,849.337096760197,-89.0283768217656,3.65274920823735,unknown,,2020A&A...635A..45C
open cluster,UBC 118,41.5577679411,4.6364415555,1527.65047357165,1139.38071428047,1010.08869001943,123.484394253809,4.20530780286582,unknown,,2020A&A...635A..45C
open cluster,UBC 119,43.9589920198,-3.0093270783,1781.26113288208,1280.44913838695,1234.74549560618,-93.5135744194773,3.87375275592602,unknown,,2020A&A...635A..45C
open cluster,UBC 120,45.2940403699,4.9274070595,1199.61612284069,840.773561052225,849.447806933035,103.039237727912,2.900887359516,unknown,,2020A&A...635A..45C
open cluster,UBC 121,47.098777571,0.5869862269,1768.97222713603,1204.14076465582,1295.75434916407,18.1225245236795,3.53416929359252,unknown,,2020A&A...635A..45C
open cluster,UBC 122,49.2931454712,2.5539816766,2841.71639670361,1851.49550041322,2152.04128005539,126.628670455321,6.25977170038273,unknown,,2020A&A...635A..45C
open cluster,UBC 123,54.2731040109,-1.3264495487,2570.6940874036,1500.68350716751,2086.35467485097,-59.5085964776189,3.58967500478224,unknown,,2020A&A...635A..45C
open cluster,UBC 124,55.5125026666,-1.9494885682,2819.28390188892,1595.42898238144,2322.44909779414,-95.9076106600755,5.70221853353886,unknown,,2020A&A...635A..45C
open cluster,UBC 125,56.0798875036,5.2692745206,1306.16509926855,725.807499131421,1079.29691646229,119.953769706494,3.57590688752436,unknown,,2020A&A...635A..45C
open cluster,UBC 126,56.2104433076,-1.1165687531,2752.54610514726,1530.52172124093,2287.16775106518,-53.6376757370672,4.24603571469288,unknown,,2020A&A...635A..45C
open cluster,UBC 129,63.619384404,-1.1093433823,1180.21952083087,524.311144925365,1057.1158098446,-22.8496221831475,5.47343835642326,unknown,,2020A&A...635A..45C
open cluster,UBC 130,64.0121475694,0.1832018602,2547.77070063694,1116.37793401273,2290.14617160125,8.14642091172549,6.47655750704398,unknown,,2020A&A...635A..45C
open cluster,UBC 132,65.4254319098,-0.2222816953,3695.49150036955,1536.85897438001,3360.73152429278,-14.3367986627291,4.51141752395859,unknown,,2020A&A...635A..45C
open cluster,UBC 133,67.4605441289,-3.5511984522,1712.32876712329,655.108776448605,1578.49709195026,-106.062379958856,4.54759206110305,unknown,,2020A&A...635A..45C
